x1,x2,
7.867635779396,4.4207325853757,
7.0791743176757,3.8789205503584,
6.4172534758012,3.5750807319198,
5.8561796114327,3.4343918323112,
5.387146505315,3.420676354735,
5.0082427671887,3.5150382059466,
4.721944731435,3.7103303725347,
4.5352211608834,4.0110075256899,
4.4627542517608,4.4384921831973,
4.5380839590338,5.0500319975787,
4.8648140310297,6.0263151729216,
8.3307414286788,11.595089007466,
8.9949382854722,12.314875234007,
9.5431850426003,12.800587577042,
10.011690470469,13.113588536531,
10.41716293351,13.281122779338,
10.767573597678,13.314543792052,
11.065741885806,13.215273889877,
11.310200573799,12.975837481857,
11.494036316783,12.576650026971,
11.600733065302,11.976260870588,
11.589538227376,11.078338626102,
11.304264994274,9.5299411014958,
8.3272854421636,4.338976899215,
7.4432317572261,3.6240995790128,
6.6971692407723,3.1941955381783,
6.0521670530391,2.9471644111463,
5.4949645243248,2.8349722316756,
5.0208628305398,2.8304540396269,
4.6292032091304,2.9176214584342,
4.3216626936048,3.0883544802973,
4.1022971725449,3.3423206891687,
3.9787751766644,3.6890882291825,
3.966363632272,4.154733258259,
4.0995274297768,4.8015208409523,
4.4835380765024,5.8163317528253,
8.2085310699838,11.861432501671,
8.903908775846,12.673391960919,
9.4823889852917,13.250303986148,
9.9817927070597,13.657130976037,
10.420338382816,13.924591796178,
10.807712235218,14.068098403802,
11.148893712891,14.094194764755,
11.445812247586,14.003393983026,
11.697613147224,13.790248096834,
11.900076461592,13.441605743519,
12.043834223041,12.932213406819,
12.109217873297,12.21256861772,
12.04817722031,11.167177586662,
11.657972615658,9.3286900466657,
8.7161416180374,4.0917021185104,
7.7586229342219,3.2391910540978,
6.9434143507363,2.7048891749356,
6.2265947486212,2.3681889092903,
5.5925453798839,2.1737786857213,
5.0352067452808,2.0894115762792,
4.5529016969319,2.0943894174562,
4.1457570364503,2.1746495997343,
3.8149737307285,2.3214516591348,
3.5625440436661,2.5310858017175,
3.3917764140236,2.8057712250696,
3.3086678506042,3.1558754680214,
3.3250778803454,3.6050589831022,
3.4668891958056,4.203947853529,
3.8024919764197,5.0791457456489,
4.7022111656532,6.8817978044535,
7.459018646053,11.361553087643,
8.3145945277619,12.523768223482,
8.9965966874045,13.351409775821,
9.577730729606,13.971610581971,
10.08808268276,14.436938761084,
10.543243919426,14.774241315452,
10.952339092484,14.998758495994,
11.320734146615,15.118673542525,
11.65147585978,15.137661153786,
11.945756905617,15.055503955779,
12.203124981503,14.868320357548,
12.421195406131,14.567641431718,
12.594972753471,14.138627302359,
12.714829543176,13.554919848398,
12.762267458148,12.768467572089,
12.695070464305,11.673892029216,
12.364647181828,9.9140868464544,
8.9227391583568,3.4361624630303,
7.9360770210504,2.5417471435567,
7.0752734373687,1.9522205673621,
6.3023466033091,1.5578225171955,
5.6032244654372,1.3052945707615,
4.9725797881333,1.1623132890858,
4.4090894478776,1.1067409964792,
3.9130260201343,1.1219840413488,
3.4853491407197,1.195466681258,
3.1268303177929,1.3177239080114,
2.8379917945967,1.4825175519906,
2.6192201932121,1.6871494638291,
2.4712645671784,1.9331683050776,
2.396156728033,2.2276160971128,
2.3988846610523,2.5854107372199,
2.4907244662708,3.0345534672762,
2.6969879776193,3.6293268928294,
3.0829338618943,4.4957178087092,
3.9426995367434,6.1645831029206,
7.2324284279271,11.707172463361,
8.117901280512,12.998763210634,
8.83412492296,13.958420766248,
9.4504349222629,14.710449791746,
9.9968191592253,15.308846382712,
10.489506210298,15.782803744583,
10.938317265836,16.14980325731,
11.349440324651,16.420444535323,
11.727038330544,16.601487033536,
12.073972244386,16.697225477892,
12.391721851802,16.70885507889,
12.681037088492,16.636043365069,
12.941731336144,16.476204447604,
13.172634984806,16.224279748672,
13.371321323359,15.871932214175,
13.533649499873,15.406330787843,
13.652677067959,14.807270413652,
13.716165816649,14.040652330379,
13.700109647283,13.04194216792,
13.547451063341,11.663036598477,
12.998637836234,9.2545478497149,
9.8611610170242,3.1240323109998,
8.7598643600214,1.9486955407987,
7.7974313736578,1.1569019343587,
6.9202535658094,0.59732220674963,
6.1089068965762,0.20300362308373,
5.3556680613645,-6.4952165126138e-002,
4.6583735322057,-0.23257002980849,
4.0176584520139,-0.31947734498598,
3.4353592781238,-0.34188139154863,
2.9134521957876,-0.31381752634752,
2.4535104744345,-0.24748256489471,
2.0560496270736,-0.15345167976812,
1.7203892610089,-4.0469702868952e-002,
1.4445454712068,8.4722127915656e-002,
1.2254815507137,0.21760973182995,
1.0595559018,0.35606482110281,
0.94297667635612,0.5004797708074,
0.87236380755594,0.65397548724277,
0.84548718556262,0.82283134050141,
0.86203836187668,1.0173170394353,
0.92494053849334,1.2534696048681,
1.0424293369082,1.5566954300374,
1.2324986229225,1.9699534305805,
1.5344400624953,2.5756091980297,
2.0529844140865,3.5790603809192,
7.2015839653085,12.938699964432,
8.0413673046232,14.295576332154,
8.7582388569927,15.391717554539,
9.3934655679077,16.306867878741,
9.9682394475551,17.082154826022,
10.495589707389,17.743058337042,
10.983976672671,18.306111876877,
11.439127385666,18.782350732511,
11.865362843966,19.180124213437,
12.265733230818,19.505079885133,
12.642680746937,19.761725442519,
12.997802813417,19.952541054805,
13.332499642769,20.079758253476,
13.647650979724,20.144292628949,
13.943968312603,20.146781070195,
14.221774030771,20.086818886697,
14.480821223304,19.962246348999,
14.721126236854,19.772019952076,
14.941656934262,19.511639043125,
15.141526695281,19.177361030125,
15.319005242805,18.762760842653,
15.471342153551,18.258205360286,
15.594980232543,17.651853529267,
15.68396567044,16.924451946282,
15.729654857251,16.049143928707,
15.716181916513,14.977687728409,
15.61253324456,13.618613441397,
15.3371481862,11.738182316474,
10.54253215266,0.76364139711274,
9.4576979539348,-0.39794321875183,
8.4526851490293,-1.2626978944452,
7.4981430215741,-1.9228739061666,
6.5808575168674,-2.4267091337448,
5.6949303233612,-2.8040248469772,
4.8386491875735,-3.0757556983273,
4.0132568249297,-3.2579703074173,
3.221971198385,-3.3649949559713,
2.4695680591471,-3.41031993694,
1.7616370440904,-3.4077472584151,
1.1038381021667,-3.3718042069745,
0.50079887565379,-3.3179607807961,
-4.4901208545309e-002,-3.2623725502958,
-0.53357454117473,-3.2216042341953,
-0.96934300815333,-3.2123794404092,
-1.3603815661308,-3.2518991578632,
-1.7194611069721,-3.3589535080578,
-2.0648720806513,-3.5567483474756,
-2.4232886986048,-3.8794096763253,
-2.8386984462241,-4.3886567213297,
-3.4089113073048,-5.2371223412928,
-4.8616339879489,-7.6283448438949,
-7.1664255428523,-11.271006960713,
-8.0886679878166,-12.571563217644,
-8.8122895816487,-13.499316489858,
-9.4260661421507,-14.206293712206,
-9.9649136297504,-14.752766185587,
-10.44682334794,-15.169774812477,
-10.882222602512,-15.474996245406,
-11.277505584594,-15.678750575468,
-11.636807533781,-15.787228244471,
-11.962335066762,-15.802625763642,
-12.255137476772,-15.724790633929,
-12.514915368887,-15.550459788113,
-12.73992377141,-15.272856745906,
-12.926560030313,-14.880559550706,
-13.06842310648,-14.355086902752,
-13.153626823692,-13.663959352597,
-13.159176271084,-12.747010585741,
-13.028834580883,-11.462230084583,
-12.50475814005,-9.1834316540255,
-9.4808491951481,-3.4809408285094,
-8.4158809383748,-2.3988557503754,
-7.4934852960788,-1.6848249857668,
-6.6615334759022,-1.1936079685472,
-5.9014263887128,-0.8605768424703,
-5.2058865992951,-0.64809067888304,
-4.5729393783228,-0.53109854702207,
-4.0027747434335,-0.49057773752898,
-3.4966272433632,-0.51153340757335,
-3.0556489953497,-0.58164171145956,
-2.6805366587713,-0.69106674529884,
-2.371195965805,-0.83242261030512,
-2.1269317929656,-1.0010937200246,
-1.9465438086174,-1.1955323706339,
-1.829130242637,-1.4179171421027,
-1.7748511574156,-1.6750181019132,
-1.7862163245989,-1.9798198208843,
-1.8703920770576,-2.3549075596215,
-2.0437531962111,-2.8401683300856,
-2.3440421746155,-3.5143760493362,
-2.8799481032091,-4.584485963325,
-7.5708880870397,-12.698900891744,
-8.3723704600873,-13.880053108893,
-9.0512643593624,-14.809389515205,
-9.6492517479245,-15.56366442416,
-10.187512203767,-16.182065654246,
-10.678461760883,-16.687520815474,
-11.130091403828,-17.094662124334,
-11.547748828892,-17.413029101939,
-11.935271769116,-17.649304154606,
-12.295146286055,-17.80727498801,
-12.62928178262,-17.889709507149,
-12.938745787208,-17.89740970947,
-13.224022764531,-17.829807782769,
-13.485030453234,-17.684931850104,
-13.721046714225,-17.459131976586,
-13.930573364872,-17.146649263379,
-14.111103938301,-16.73894789689,
-14.258734024514,-16.223657117993,
-14.366766393937,-15.58050591205,
-14.424723172978,-14.779162268877,
-14.412637405131,-13.763498321123,
-14.287186652339,-12.415672085582,
-13.902809172711,-10.352463405115,
-10.020532876354,-2.2343682962215,
-8.9318284480507,-1.0898612673336,
-7.9542374953573,-0.28361638423096,
-7.0473359763841,0.30475665136766,
-6.1952065028679,0.73317055425909,
-5.3915317533388,1.0363864324529,
-4.6348531569995,1.2385038332881,
-3.9265040060134,1.3581869170379,
-3.2691848774234,1.4115083889304,
-2.6661948005092,1.4129408740431,
-2.1204399461542,1.376119155898,
-1.6338913486912,1.3138240874959,
-1.206897238399,1.2379369471569,
-0.83793406264644,1.1591520335962,
-0.52350379429759,1.0867763670962,
-0.25843044817559,1.0287187338071,
-3.594144433152e-002,0.99161306724531,
0.15185475947972,0.98126892031968,
0.31382978727115,1.0033027106591,
0.45978817461546,1.0640843062609,
0.60072388672934,1.1721880469502,
0.749633965785,1.340604923144,
0.92330617121079,1.5907059700749,
1.1463917918044,1.9603712813295,
1.4620327593522,2.5244181602849,
1.9710931589633,3.4690220639963,
3.2900376871348,5.9514680636306,
6.2152476857673,11.280814709384,
7.2595470784081,13.054930887662,
8.0890038221512,14.39226406215,
8.7997340027855,15.476846877381,
9.4307062640627,16.384010910988,
10.002527765667,17.15387822433,
10.527678621859,17.810848584033,
11.014153678695,18.370408491696,
11.467901608731,18.844243864004,
11.892912151869,19.239895237569,
12.292412408771,19.563557999123,
12.668445251226,19.818621281563,
13.022941995821,20.008577148283,
13.357190813883,20.135365857075,
13.671965741006,20.199588451264,
13.967976634873,20.201880501181,
14.245640452754,20.142166768996,
14.504605174743,20.017935568148,
14.744964997469,19.828415937854,
14.965669856673,19.569039968547,
15.165885606457,19.236243899724,
15.34383716738,18.823420889769,
15.496873320597,18.321258244843,
15.621524181238,17.718169874189,
15.71212429744,16.995804034453,
15.760051033793,16.127189355723,
15.74983151089,15.065121128234,
15.652340898608,13.723556160989,
15.390804240178,11.881551599868,
14.431182672619,8.0615829328784,
11.732451572156,2.3150863529643,
10.500846056747,0.66226350742036,
9.4211898339446,-0.48200736320722,
8.4186076167307,-1.3367227951396,
7.4652030965671,-1.9900112353402,
6.5482360072542,-2.4888407294491,
5.6620539167302,-2.8623429872712,
4.8051048176198,-3.130995808787,
3.9786920714986,-3.3107387003042,
3.1861581902233,-3.4156528292659,
2.4322992281425,-3.4592715573961,
1.7227975116824,-3.4553470435219,
1.0633444735394,-3.4184678400217,
0.45867267907976,-3.3641693191003,
-8.8670344511019e-002,-3.3087552651834,
-0.56207840134725,-3.2675844136468,
-0.95353649830183,-3.2470081412398,
-1.3075062635281,-3.2597143845908,
-1.6317326500611,-3.3202010309534,
-1.9374966639122,-3.4450539491368,
-2.2407129102889,-3.6555577793356,
-2.564756641503,-3.9836233763793,
-2.9486353836527,-4.4867195192132,
-3.4778592044655,-5.3014510102253,
-4.5922754863252,-7.1630551566102,
-7.4108968050203,-11.671389390806,
-8.3087875740441,-12.932217662852,
-9.0233398626003,-13.844103327099,
-9.6333464587394,-14.54308847099,
-10.171131881388,-15.085370003893,
-10.653544214701,-15.500108325986,
-11.090455973983,-15.804007075373,
-11.488129988266,-16.007248596099,
-11.851253813447,-16.174672549971,
-12.185114909986,-16.284101844805,
-12.490667874177,-16.300945828531,
-12.76789158822,-16.224965306286,
-13.015745079015,-16.052752609884,
-13.231859152445,-15.776970640064,
-13.412459302481,-15.38646506095,
-13.550922853989,-14.862228362357,
-13.635407123023,-14.171238104821,
-13.643142577329,-13.251981812376,
-13.518592769901,-11.958853587753,
-13.105261498529,-9.9965183999867,
-9.3470798046513,-2.9161617738096,
-8.3036472869927,-1.941431158419,
-7.3832418387233,-1.280712796492,
-6.5461716926377,-0.82214064482485,
-5.7773148297144,-0.5108762474722,
-5.0710232248387,-0.31366323386732,
-4.4259776811751,-0.20714484493845,
-3.8429678368883,-0.17334466244346,
-3.3233934608893,-0.19741809134115,
-2.8686273563943,-0.26701897940441,
-2.4792554405054,-0.37186771710605,
-2.1549352750958,-0.50393417992082,
-1.8944131044921,-0.65765419818223,
-1.6957725395289,-0.83022575654681,
-1.556906551026,-1.0219841297167,
-1.4762193719999,-1.2369415798514,
-1.4535686627319,-1.4837002298047,
-1.4916300110929,-1.777190738321,
-1.5982369690304,-2.1423017140734,
-1.7911914049976,-2.6222339610706,
-2.1114710848201,-3.3023857412449,
-2.6781724375984,-4.4108362541898,
5.3113534865609,-2.8937535186131,
3.6709640403827,-1.0762061624108,
2.5472746576458,0.70200903889548,
2.2218133491652,2.3802703018167,
2.9100421486266,4.95499220415,
6.171586401263,11.56963184006,
7.2204246478626,13.456401377314,
8.0656066183958,14.903259360509,
8.7948807425248,16.091457768163,
9.4453979380145,17.097720371837,
10.03727691674,17.963667612463,
10.582586340991,18.714150657578,
11.089798871554,19.36677359605,
11.564445911792,19.932754258652,
12.011056697251,20.421512145024,
12.432588904723,20.838800946908,
12.831498735841,21.189411157033,
13.209861867271,21.477450948937,
13.569064249584,21.705273856983,
13.910366696694,21.875108932015,
14.234567456414,21.987919486825,
14.542250292846,22.044120097917,
14.833933587997,22.04407340041,
15.109765539129,21.986991818031,
15.369812163313,21.871924813905,
15.613887968531,21.697140976291,
15.841555069278,21.460106972949,
16.052076598268,21.157313525119,
16.244347616104,20.784034441398,
16.416793352221,20.333989568132,
16.567219149904,19.798866586949,
16.69240561585,19.166940685392,
16.787497746963,18.421081907532,
16.845399741961,17.537090008245,
16.8541275623,16.475064047488,
16.791207191515,15.162050638054,
16.606330161665,13.439212827528,
16.105716100941,10.712169121241,
12.513095116901,1.8363802501581,
11.386071190612,0.28079297793751,
10.36838403099,-0.85627929636774,
9.4098946680763,-1.7348589038092,
8.4892692514569,-2.4267704010567,
7.5955919417071,-2.9729801008795,
6.7233451931607,-3.3988174246729,
5.8700637532835,-3.7223424692168,
5.0355109448078,-3.95728414384,
4.2211800638703,-4.1152456131886,
3.4300221813016,-4.2069172822552,
2.6662608338311,-4.2428642424718,
1.9349227329077,-4.2344664851107,
1.2415180495742,-4.1940808616546,
0.59118898395545,-4.1355049395281,
-1.2139055500794e-002,-4.0739119130085,
-0.56672751101624,-4.0257493541196,
-1.0740194659345,-4.0087022072566,
-1.5396049452751,-4.0420015777299,
-1.9742758590344,-4.147583049877,
-2.395709809558,-4.3535756177666,
-2.8328885404588,-4.7023172733807,
-3.3400221905885,-5.275328440851,
-4.0664359983804,-6.3104154818645,
-8.1515397832004,-12.612051812513,
-8.9229061716204,-13.61423268389,
-9.5644467833662,-14.362352033622,
-10.122248089636,-14.934769953355,
